legacy_codigo,cnpj,nome,cidade,estado,telefone,fonte,metodo
021395,08272776000253,HENRIQUE HILDEBRAND JUNIOR.,SAO CARLOS,SP,016 33639000,BdGeral.Mdb:Geral,colunas_nomeadas
021396,72541352000165,COMÉRCIO DE PRODUTOS AGROPECUÁRIO ALMEIDA LTDA.,CRUZ MACHADO,PR,042 35541411,BdGeral.Mdb:Geral,colunas_nomeadas
021397,01064448000131,MADALENA DA CONCEIÇÃO COELHO ALBANO M.E.,SANTOS,SP,013 32033360,BdGeral.Mdb:Geral,colunas_nomeadas
021398,65742181000177,RADIMAR CONSTRUTORA E INCORPORADORA LTDA.,PRAIA GRANDE,SP,013 35913230,BdGeral.Mdb:Geral,colunas_nomeadas
021399,04484687000139,VANDERNEIA DA CONCEIÇÃO M.E.,SAO JOAO BATISTA,SC,048 32652279,BdGeral.Mdb:Geral,colunas_nomeadas
021400,04445266000107,AMILTON CICATTI ZACCHI M.E.,REGISTRO,SP,013 68221370,BdGeral.Mdb:Geral,colunas_nomeadas
021401,03428304000142,J.K.L. CONSTRUÇÃO E MÃO DE OBRA LTDA.,FLORIANOPOLIS,SC,048 32451105,BdGeral.Mdb:Geral,colunas_nomeadas
021402,00252724000122,ARGAFORT SERVIÇO DE ARGAMASSAS LTDA.,SAO JOSE,SC,048 33431019,BdGeral.Mdb:Geral,colunas_nomeadas
021403,64132236003503,CIMENTO RIO BRANCO S/A.,OURINHOS,SP,014 33226144,BdGeral.Mdb:Geral,colunas_nomeadas
021404,03086150000158,MAESTRINE ARTEFATOS DE CIMENTO LTDA.,PORTO BELO,SC,047 33692003,BdGeral.Mdb:Geral,colunas_nomeadas
021405,04106278000107,L.I. LITORAL EMPREENDIMENTOS IMOBILIÁRIOS LTDA.,PRAIA GRANDE,SP,013 34714580,BdGeral.Mdb:Geral,colunas_nomeadas
021406,81352775000128,JOVELINO EMÍDIO PEDRO M.E.,PALHOCA,SC,048 32861214,BdGeral.Mdb:Geral,colunas_nomeadas
021407,04453464000104,REIS MATERIAIS DE CONSTRUÇÃO LTDA.,ITAJAI,SC,047 33443656,BdGeral.Mdb:Geral,colunas_nomeadas
021408,01599275000156,CONSTRUTORA E INCORPORADORA ANATÓRIO.,ITAJAI,SC,047 33411528,BdGeral.Mdb:Geral,colunas_nomeadas
021409,80644354000108,PLANTA EMPREENDIMENTOS IMOBILIÁRIOS M.E.,FLORIANOPOLIS,SC,048 32445371,BdGeral.Mdb:Geral,colunas_nomeadas
021410,04488085000150,MARIMART MATERIAIS DE CONSTRUÇÃO LTDA.,MARTINOPOLIS,SP,018 32522116,BdGeral.Mdb:Geral,colunas_nomeadas
021411,02457288000153,CIMENTÃO ATACADISTA DE CIMENTO CAL E FERRO LTDA.,ASSIS,SP,018 33244352,BdGeral.Mdb:Geral,colunas_nomeadas
021412,85242006000390,MARTELO MATERIAIS DE CONSTRUÇÃO LTDA.,FRAIBURGO,SC,049 32462527,BdGeral.Mdb:Geral,colunas_nomeadas
021413,76062959000113,COENGE CONSTRUÇÕES E EMPREEMDIMENTOS LTDA.,CURITIBA,PR,041 32320666,BdGeral.Mdb:Geral,colunas_nomeadas
021414,04381280000186,INAC HIDRÁULICA FERRAGENS MATERIAIS P/ CONSTRUÇÃO.,DIADEMA,SP,011 92150692,BdGeral.Mdb:Geral,colunas_nomeadas
021415,69234136000162,MARIA AUXILIADORA ANALIA DOS SANTOS.,SAO PAULO,SP,011 56239305,BdGeral.Mdb:Geral,colunas_nomeadas
021416,04574030000162,NOVA COMÉRCIO DE MADEIRAS E MAT. DE CONSTR. LTDA.,APUCARANA,PR,043 34247474,BdGeral.Mdb:Geral,colunas_nomeadas
021417,04598618000156,DEPÓSITO DE MAT. DE CONSTRUÇÃO TRANSVANI LTDA.,MARINGA,PR,044 32245600,BdGeral.Mdb:Geral,colunas_nomeadas
021418,81289183000109,ANTONIO RUSSI CONSTRUTORA E INCORPORADORA LTDA.,ITAPEMA,SC,047 33685000,BdGeral.Mdb:Geral,colunas_nomeadas
021419,03880811000112,CASA ELMO LTDA M.E.,SANTO AMARO DA IMPERATRIZ,SC,048 32452660,BdGeral.Mdb:Geral,colunas_nomeadas
021420,00307260000104,LONG BEACH CONSTRUTORA E INCORPORADORA LTDA.,PRAIA GRANDE,SP,013 34941850,BdGeral.Mdb:Geral,colunas_nomeadas
021421,02762025000158,COMERCIAL JUMAGI LTDA.,SARANDI,PR,044 32640109,BdGeral.Mdb:Geral,colunas_nomeadas
021422,04567799000153,ARGABRASIL IND. COM. DE ARG. MAT. CONSTR. LTDA EPP,ITAPEMA,SC,047 33682696,BdGeral.Mdb:Geral,colunas_nomeadas
021424,01277305000108,TÂNIA REGINA PELEGRINE MARTINS E CIA LTDA.,PALHOCA,SC,048 32423449,BdGeral.Mdb:Geral,colunas_nomeadas
021425,02166427000190,ARMANDO CAMISÃO XAVIER.,BIGUACU,SC,048 32436086,BdGeral.Mdb:Geral,colunas_nomeadas
021428,04001231000170,FERROPRONTO COMÉRCIO DE FERRO LTDA M.E.,PRAIA GRANDE,SP,013 34732429,BdGeral.Mdb:Geral,colunas_nomeadas
021429,04312832000102,MARCIA LARSEN E CIA LTDA.,UNIAO DA VITORIA,PR,042 35223291,BdGeral.Mdb:Geral,colunas_nomeadas
021430,03332810000133,LUCIM COMÉRCIO E REPRESENTACÕES LTDA.,DIADEMA,SP,011 40672464,BdGeral.Mdb:Geral,colunas_nomeadas
021432,03724444000168,ENPLAN EMPREENDIMENTOS IMOBILIÁRIOS LTDA.,PERUIBE,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
021433,95830287000193,BELTRAME MATERIAIS PARA CONSTRUÇÃO LTDA.,PALHOCA,SC,048 32421468,BdGeral.Mdb:Geral,colunas_nomeadas
021434,77857308000182,ILHABELA CONSTRUÇÕES DE CASAS PRÉ FABRICADAS LTDA.,FLORIANOPOLIS,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
021435,01505844000157,ZAFER EMPREENDIMENTOS IMOBILIÁRIOS LTDA.,SAO VICENTE,SP,013 34688174,BdGeral.Mdb:Geral,colunas_nomeadas
021436,85186575000365,RUSSI PROMOÇÕES E EVENTOS LTDA.,FLORIANOPOLIS,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
021437,85329449000150,ARGAMASSA 2001.,FLORIANOPOLIS,SC,048 32692001,BdGeral.Mdb:Geral,colunas_nomeadas
021438,00257143000183,MOECKE ENGENHARIA E CONSTRUÇÕES LTDA.,UNIAO DA VITORIA,PR,042 35224646,BdGeral.Mdb:Geral,colunas_nomeadas
021439,04424428000112,A.C.B. MATERIAIS P/ CONSTRUÇÃO LTDA.,MARINGA,PR,044 32684947,BdGeral.Mdb:Geral,colunas_nomeadas
021440,75902924000182,A. DIAS FLORES E CIA LTDA.,IRETAMA,PR,044 35731314,BdGeral.Mdb:Geral,colunas_nomeadas
021441,02672110000125,INICASA COMÉRCIO MATERIAIS DA CONSTRUÇÃO LTDA.,SAO JOSE,SC,048 32780000,BdGeral.Mdb:Geral,colunas_nomeadas
021442,76483882000155,T. COCCIOLI E CIA LTDA.,CURITIBA,PR,041 32621083,BdGeral.Mdb:Geral,colunas_nomeadas
021443,72513120000101,ARGACOM IND. E COM. DE ARGAMASSAS LTDA M.E.,FLORIANOPOLIS,SC,048 32695829,BdGeral.Mdb:Geral,colunas_nomeadas
021444,80934516000223,CASA COMERCIAL MOREIRA LTDA.,PALHOCA,SC,048 32429592,BdGeral.Mdb:Geral,colunas_nomeadas
021445,03529710000100,EMOSOL MATERIAIS DE CONSTRUÇÃO LTDA.,BIGUACU,SC,048 32434506,BdGeral.Mdb:Geral,colunas_nomeadas
021446,02330205000160,RUTINEIA PEREIRA M.E.,BIGUACU,SC,048 32434863,BdGeral.Mdb:Geral,colunas_nomeadas
021447,59970624001075,CIRASA COM. IND. RIOPRETENSE DE AUTOMOVEIS S/A.,CURITIBA,PR,,BdGeral.Mdb:Geral,colunas_nomeadas
021448,00375231000180,ARGAMAX LTDA.,SAO JOSE,SC,048 32460358,BdGeral.Mdb:Geral,colunas_nomeadas
021449,02777844000179,NILCE FERREIRA MESQUITA M.E.,DIADEMA,SP,011 40430392,BdGeral.Mdb:Geral,colunas_nomeadas
021450,88301155006140,MOINHOS CRUZEIRO DO SUL S/A.,ITATINGA,SP,014 38481308,BdGeral.Mdb:Geral,colunas_nomeadas
021451,00502354000134,ARGABEM ARGAMASSA.,SAO JOSE,SC,048 33572323,BdGeral.Mdb:Geral,colunas_nomeadas
021452,04183451000162,ARIANA MATERIAIS DE CONSTRUÇÃO LTDA.,FLORIANOPOLIS,SC,048 32325143,BdGeral.Mdb:Geral,colunas_nomeadas
021453,02002538000160,HAZA COMÉRCIO DE MATERIAIS P/ CONSTRUÇÃO LTDA M.E.,SAO PAULO,SP,011 63311137,BdGeral.Mdb:Geral,colunas_nomeadas
021454,04535178000198,COMÉRCIO MATERIAIS NOSSA SENHORA DE FÁTIMA LTDA.,PORTO BELO,SC,047 33699274,BdGeral.Mdb:Geral,colunas_nomeadas
021455,79114450014204,COCAMAR COOPERATIVA AGROINDUSTRIAL.,SAO MANOEL DO PARANA,PR,044 36441201,BdGeral.Mdb:Geral,colunas_nomeadas
021456,03301631000139,RIO NOVO INCORPORAÇÕES LTDA.,PORTO ALEGRE,RS,041 33537528,BdGeral.Mdb:Geral,colunas_nomeadas
021457,82123753000159,"AREIAS, PEDRAS E ARGAMASSAS HEING LTDA.",BRUSQUE,SC,047 32521075,BdGeral.Mdb:Geral,colunas_nomeadas
021458,81519266000147,COMÉRCIO DE MATERIAIS DE CONSTRUÇÃO LOBO LTDA.,GAROPABA,SC,048 32543129,BdGeral.Mdb:Geral,colunas_nomeadas
021459,02383125000173,FRANDOSA MATERIAIS DE CONSTRUÇÃO LTDA.,FLORIANOPOLIS,SC,048 32845026,BdGeral.Mdb:Geral,colunas_nomeadas
021460,00189808000169,MINI MERCADO SALAZAR.,PALHOCA,SC,048 33420905,BdGeral.Mdb:Geral,colunas_nomeadas
021461,85215051000193,G.R.O. COMÉRCIO E MATERIAIS DE CONSTRUÇÃO LTDA.,SAO JOSE,SC,048 32463046,BdGeral.Mdb:Geral,colunas_nomeadas
021462,50612597000101,SAPOTI COMÉRCIO DE MATERIAIS P/ CONSTRUÇÃO LTDA.,SAO PAULO,SP,011 63316590,BdGeral.Mdb:Geral,colunas_nomeadas
021463,00432470000124,MARIA DE FATIMA ARAÚJO DE MATOS M.E.,SAO PAULO,SP,011 29472630,BdGeral.Mdb:Geral,colunas_nomeadas
021464,03744456000154,ALFREDINA MARTINS CAMARGO ACABAMENTOS M.E.,DIADEMA,SP,011 40751020,BdGeral.Mdb:Geral,colunas_nomeadas
021466,82184789000142,S.B. TINTAS DO BRASIL LTDA M.E.,SAO JOSE,SC,048 33571663,BdGeral.Mdb:Geral,colunas_nomeadas
021467,85240372000148,FRANSOUZA MAT. DE CONSTR. E TERRAPLANEGEM LTDA.,FLORIANOPOLIS,SC,048 32695061,BdGeral.Mdb:Geral,colunas_nomeadas
021468,04435876000111,BRUNATTO MATERIAIS DE CONSTRUÇÃO LTDA.,MAFRA,SC,047 36429214,BdGeral.Mdb:Geral,colunas_nomeadas
021469,03532890000170,NATURAL INDÚSTRIA E COMÉRCIO LTDA.,SEARA,SC,049 34524177,BdGeral.Mdb:Geral,colunas_nomeadas
021471,74472150000134,TOMINO MATERIAIS PARA CONSTRUÇÃO LTDA.,SAO PAULO,SP,011 55851444,BdGeral.Mdb:Geral,colunas_nomeadas
021473,73273492000162,ROSIMEIRE ALVES DA CRUZ M.E.,FLORIANOPOLIS,SC,048 32321943,BdGeral.Mdb:Geral,colunas_nomeadas
021474,00758333000184,CARLOS ESTRELA DE PAIVA.,FLORIANOPOLIS,SC,048 32351077,BdGeral.Mdb:Geral,colunas_nomeadas
021475,82642778000169,OBENAUS INDÚSTRIA E COMÉRCIO DE MOLAS LTDA.,BLUMENAU,SC,047 33341385,BdGeral.Mdb:Geral,colunas_nomeadas
021478,02363157000107,RESECON J.R. EMPREENDIMENTOS IMOBILIÁRIOS LTDA.,ITAPEMA,SC,047 33685597,BdGeral.Mdb:Geral,colunas_nomeadas
021479,43588276000145,REPREBLOCO MATERIAIS PARA CONSTRUÇÃO LTDA.,DIADEMA,SP,011 40595270,BdGeral.Mdb:Geral,colunas_nomeadas
021480,03772300000187,C.S.V. COMÉRCIO E INDÚSTRIA LTDA.,PALHOCA,SC,048 32421147,BdGeral.Mdb:Geral,colunas_nomeadas
021481,04397050000105,ISABEL BERNADETE BARBOSA CRUZ M.E.,IGARATA,SP,011 46581181,BdGeral.Mdb:Geral,colunas_nomeadas
021482,04762954000192,CASAS SÃO BENTO MATERIAIS P/ CONSTRUÇÃO LTDA.,SAO PAULO,SP,011 50772742,BdGeral.Mdb:Geral,colunas_nomeadas
021483,04821277000136,MARILENE FELIZARDO CORREIA M.E.,SAO PAULO,SP,011 55602914,BdGeral.Mdb:Geral,colunas_nomeadas
021484,04484635000162,E. ALBANEZ DELAPRIA E CIA LTDA.,PAICANDU,PR,044 32442880,BdGeral.Mdb:Geral,colunas_nomeadas
021485,04589439000152,RONISE FÁTIMA DA SILVA M.E.,SAO PAULO,SP,011 69482829,BdGeral.Mdb:Geral,colunas_nomeadas
021486,00894579000183,F. IRIKUCHI.,JANDAIA DO SUL,PR,043 34322259,BdGeral.Mdb:Geral,colunas_nomeadas
021497,03529285000140,CARMELA RITA LOGIACCO.,SAO PAULO,SP,011 35772460,BdGeral.Mdb:Geral,colunas_nomeadas
021498,04543353000199,J.F. MATERIAIS PARA CONSTRUÇÃO M.E.,SAO PAULO,SP,011 69468335,BdGeral.Mdb:Geral,colunas_nomeadas
021499,03421170000138,DUDA BONIFACIO MAT. P/ CONSTR. SERV. E PRODUTOS.,SAO PAULO,SP,011 50725191,BdGeral.Mdb:Geral,colunas_nomeadas
021500,50466879000482,SIMÕES PIRES INDÚSTRIA E COMÉRCIO LTDA.,JACAREI,SP,012 39535011,BdGeral.Mdb:Geral,colunas_nomeadas
021501,03091302000100,JOSÉ CLEODON PRAXEDES BARROS M.E.,JACAREI,SP,012 39562728,BdGeral.Mdb:Geral,colunas_nomeadas
021502,03300540000189,JACIARA COMÉRCIO DE MADEIRAS LTDA.,JAMBEIRO,SP,012 39781188,BdGeral.Mdb:Geral,colunas_nomeadas
021504,75415620000271,RUCKL COM. DE FERRAGENS E MAT. CONSTRUÇÃO LTDA.,SAO BENTO DO SUL,SC,047 36334278,BdGeral.Mdb:Geral,colunas_nomeadas
021505,00735882000133,BRASIL DISTRIBUIDORA DE PRODUTOS LTDA.,ARIQUEMES,RO,069 35353718,BdGeral.Mdb:Geral,colunas_nomeadas
021506,79494043000120,MASAVEL AGROPECUÁRIA LTDA.,SALTO VELOSO,SC,049 35360142,BdGeral.Mdb:Geral,colunas_nomeadas
021508,03212822000124,J. MAIA MATERIAIS PARA CONSTRUÇÃO LTDA ME.,DIADEMA,SP,011 40911347,BdGeral.Mdb:Geral,colunas_nomeadas
021509,67498360000136,COMERCIAL SANDOMIL LTDA.,SAO PAULO,SP,011 63310205,BdGeral.Mdb:Geral,colunas_nomeadas
021510,63910889000164,MATERIAIS PARA CONSTRUÇÃO YASSUOKA M.E.,MOGI DAS CRUZES,SP,011 47223080,BdGeral.Mdb:Geral,colunas_nomeadas
021511,72809155000184,JARDIM LAIR MATERIAIS P/ CONSTRUÇÃO M.E.,MOGI DAS CRUZES,SP,011 47229168,BdGeral.Mdb:Geral,colunas_nomeadas
021513,00160913000175,DEPÓSITO E LAJES CEABRA LTDA M.E.,SAO PAULO,SP,011 56146956,BdGeral.Mdb:Geral,colunas_nomeadas
021514,03624753000166,ADILSON KENJI URATANI M.E.,TERRA BOA,PR,044 36411334,BdGeral.Mdb:Geral,colunas_nomeadas
021515,02878190000170,PAULO FERRAZ DE PAIVA M.E.,MOGI DAS CRUZES,SP,011 47222653,BdGeral.Mdb:Geral,colunas_nomeadas
021517,00454814000104,NESTOR FERRAZ.,MOGI DAS CRUZES,SP,011 47945791,BdGeral.Mdb:Geral,colunas_nomeadas
021518,47350111000191,GRANIMARMORE INDÚSTRIA E COMÉRCIO LTDA.,ITAQUAQUECETUBA,SP,011 46404500,BdGeral.Mdb:Geral,colunas_nomeadas
021519,74277625000131,NASCIMAR CONSTRUTORA E INCORPORADORA LTDA.,SAO PAULO,SP,013 34711897,BdGeral.Mdb:Geral,colunas_nomeadas
021521,04678872000164,ELVIS NEY PELIZER M.E.,MARINGA,PR,044 32252345,BdGeral.Mdb:Geral,colunas_nomeadas
021522,00476536000188,MARIA MARTA DE SOUZA ARUJÁ M.E.,ARUJA,SP,011 46534620,BdGeral.Mdb:Geral,colunas_nomeadas
021523,04065909000189,BAHE ELÉTRICA.,SUZANO,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
021525,72512981000167,ARTEFATOS METÁLICOS FRIGO LTDA.,QUILOMBO,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
021527,01536955000120,COMERCIAL PINHEIRINHO LTDA.,SUZANO,SP,011 47491930,BdGeral.Mdb:Geral,colunas_nomeadas
021528,04901334000197,COMERCIAL ROBERTI LTDA.,ITAPEMA,SC,047 33687431,BdGeral.Mdb:Geral,colunas_nomeadas
021529,03767123000140,CASA BOSO MATERIAIS P/ CONSTRUÇÃO LTDA M.E.,FLORIANOPOLIS,SC,048  2372834,BdGeral.Mdb:Geral,colunas_nomeadas
021530,71879167000112,DEPÓSITO MASAUTO COM. MAT. P/ CONSTRUÇÃO LTDA.,SAO BERNARDO DO CAMPO,SP,011 41278531,BdGeral.Mdb:Geral,colunas_nomeadas
021531,04401961000169,COMÉRCIO DE MAT. P/ CONSTRUÇÃO COMIX LTDA.,MARINGA,PR,044 30318182,BdGeral.Mdb:Geral,colunas_nomeadas
021532,04428766000122,SÃO MIGUEL MATERIAIS ELÉTRICOS E HIDR. LTDA M.E.,ITANHAEM,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
021534,65810541000120,HIDRALUS COMÉRCIO MATERIAIS P/ CONSTRUÇÃO LTDA.,DIADEMA,SP,011 40677367,BdGeral.Mdb:Geral,colunas_nomeadas
021536,03445242000187,DEPÓSITO NATAL DA SILVA DUTRA M.E.,MOGI DAS CRUZES,SP,011 47276650,BdGeral.Mdb:Geral,colunas_nomeadas
021537,03512385000164,CARLOS ALBERTO FERRAZ.,SUZANO,SP,011 47426460,BdGeral.Mdb:Geral,colunas_nomeadas
021538,69180388000156,ANA LÚCIA FONTANEZZI.,MOGI DAS CRUZES,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
021539,93244861000104,LANGE TERMOPLÁSTICOS LTDA.,PANAMBI,RS,055 33752642,BdGeral.Mdb:Geral,colunas_nomeadas
021540,02374797000112,J.F. DE OLIVEIRA FARIA MAT. P/ CONSTR. LTDA.,DIADEMA,SP,011 40792750,BdGeral.Mdb:Geral,colunas_nomeadas
021541,76886126000177,FERRAGENS RONDON LTDA.,MARECHAL CANDIDO RONDON,PR,045 32541240,BdGeral.Mdb:Geral,colunas_nomeadas
021542,81678443000138,J BERNARDES IND E COM DE ARTEFATOS DE CIMENTO LTDA,MARINGA,PR,044 32288636,BdGeral.Mdb:Geral,colunas_nomeadas
021543,83823781000141,ESSERGE ENGENHARIA E CONSTRUÇOES LTDA.,BALNEARIO CAMBORIU,SC,047 33672366,BdGeral.Mdb:Geral,colunas_nomeadas
021544,07163809000183,L.S. MARCHESONI JUNIOR M.E.,ITANHAEM,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
021545,02191601000154,RODOVIAS INTEGRADAS DO PARANÁ S/A.,MARINGA,PR,044 30336081,BdGeral.Mdb:Geral,colunas_nomeadas
021548,04505850000100,H. MARQUES FERNANDES E CIA LTDA.,JANDAIA DO SUL,PR,043 34321844,BdGeral.Mdb:Geral,colunas_nomeadas
021549,04879740000109,PAIVA CONSTRUÇÕES LTDA,MARINGA,PR,044 32246258,BdGeral.Mdb:Geral,colunas_nomeadas
021550,04830458000129,DEPÓSITO MILIATTI LTDA.,APUCARANA,PR,043 34235999,BdGeral.Mdb:Geral,colunas_nomeadas
021552,75400325000160,CONSTRUTORA DELL ANTONIA LTDA.,NOVA TRENTO,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
021553,67253120000171,CARLOS NERY PEREIRA.,DIADEMA,SP,011 40435209,BdGeral.Mdb:Geral,colunas_nomeadas
021554,04085732000182,APARECIDA FÁTIMA DA CRUZ.,DIAMANTE DO OESTE,PR,045 32721135,BdGeral.Mdb:Geral,colunas_nomeadas
021556,04783721000176,MATERIAIS DE CONSTRUÇÃO BEIEBEI LTDA M.E.,NOVA ESPERANCA,PR,044 32525178,BdGeral.Mdb:Geral,colunas_nomeadas
021557,81622318000106,ATAMACON MATERIAIS DE CONSTRUÇÃO LTDA.,SAO JOSE,SC,048 32463027,BdGeral.Mdb:Geral,colunas_nomeadas
021558,04029594000114,CASA DA AREIA COM. DE MAT. P/ CONSTR. LTDA EPP.,SAO JOSE,SC,048 32572151,BdGeral.Mdb:Geral,colunas_nomeadas
021559,03767495000177,COELHO E BENEVIDES COM. MAT. P/ CONSTR. LTDA.,DIADEMA,SP,011 40492548,BdGeral.Mdb:Geral,colunas_nomeadas
021560,79851531000148,MEURIR MATERIAIS P/ CONSTRUÇÃO LTDA.,SAO JOSE,SC,048 32472523,BdGeral.Mdb:Geral,colunas_nomeadas
021561,55728224000106,COPAFER COMERCIAL LTDA.,SANTO ANDRE,SP,011 49966000,BdGeral.Mdb:Geral,colunas_nomeadas
021562,75818435000147,ENGESUL INDÚSTRIA E COMÉRCIO LTDA.,IMBITUBA,SC,048 32550377,BdGeral.Mdb:Geral,colunas_nomeadas
021563,46496774000156,CONSTRUTORA YAMAUTI LTDA.,PRAIA GRANDE,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
021564,75064659000100,ENGEDELP CONSTRUÇÕES CIVIS E INCORP. LTDA.,MARINGA,PR,044 32253000,BdGeral.Mdb:Geral,colunas_nomeadas
021565,00871597000140,IRMÃOS BORBA MAIA E CIA LTDA M.E.,MARINGA,PR,044 30319990,BdGeral.Mdb:Geral,colunas_nomeadas
021566,03893305000168,ARGAVILE MASSA PARA REBOCO LTDA.,JOINVILLE,SC,047 34548632,BdGeral.Mdb:Geral,colunas_nomeadas
021567,69253912000171,MONTADORA MATOS E MATERIAIS P/ CONSTR. LTDA M.E.,DIADEMA,SP,011 40721050,BdGeral.Mdb:Geral,colunas_nomeadas
021568,04965421000108,ARGA QUALIT ARGAMASSAS P/ REBOCO E ASSENT. LTDA.,TIJUCAS,SC,048 32631067,BdGeral.Mdb:Geral,colunas_nomeadas
021569,79124905000123,"CONTERPAVI CONSTR., TERRAP., PAVIMENTAÇÃO LTDA.",MARINGA,PR,044 30259800,BdGeral.Mdb:Geral,colunas_nomeadas
021570,04059708000179,J. LEME DE SOUZA M.E.,DIADEMA,SP,011 40492123,BdGeral.Mdb:Geral,colunas_nomeadas
021571,04050194000190,MERCADINHO JARDIM DOS EUCALIPITOS LTDA.,DIADEMA,SP,011 40541834,BdGeral.Mdb:Geral,colunas_nomeadas
021572,03782734000168,CARLA CRISTINA MARCÍLIO M.E.,PALHOCA,SC,,BdGeral.Mdb:Geral,colunas_nomeadas
021573,04284066000101,M.S. INSTAL. E EQUIP. DE TELECOMUNICAÇÕES LTDA.,APUCARANA,PR,043 34227000,BdGeral.Mdb:Geral,colunas_nomeadas
021574,05062014000153,KONSTRUTAL MATERIAIS P/ CONSTRUÇÃO LTDA.,TOLEDO,PR,045 32785455,BdGeral.Mdb:Geral,colunas_nomeadas
021575,61887899000281,INDEMIL INDÚSTRIA E COMÉRCIO LTDA.,GUAIRA,PR,044 36423309,BdGeral.Mdb:Geral,colunas_nomeadas
021576,04688319000102,ALEX AUGUSTO FELICIANO DE OLIVEIRA M.E.,IGUAPE,SP,013 38414670,BdGeral.Mdb:Geral,colunas_nomeadas
021577,04913164000160,ONO MATERIAIS PARA CONSTRUÇÃO LTDA.,PAICANDU,PR,044 32441473,BdGeral.Mdb:Geral,colunas_nomeadas
021578,85324051000121,HABITENGE EMPREENDIMENTOS E ENGENHARIA LTDA.,SAO JOSE,SC,048 32780440,BdGeral.Mdb:Geral,colunas_nomeadas
021579,04509237000153,FERQUAL MATERIAIS DE CONSTRUÇÃO LTDA.,TERRA ROXA,PR,044 36453310,BdGeral.Mdb:Geral,colunas_nomeadas
021580,04908775000110,STOC MATERIAIS DE CONSTRUÇÃO LTDA M.E.,MARINGA,PR,044 32653333,BdGeral.Mdb:Geral,colunas_nomeadas
021581,03918466000169,MEIRA E IRIBARNE COM. MAT. HIDR. ELETR. LTDA M.E.,ITANHAEM,SP,,BdGeral.Mdb:Geral,colunas_nomeadas
021582,05089955000180,CONSTRUFRANCO COM. DE MAT. P/ CONSTR. ENSAC. LTDA.,SAO PAULO,SP,011 50216776,BdGeral.Mdb:Geral,colunas_nomeadas
021583,02557879000100,GESSO GARDEN LTDA.,OSASCO,SP,011 37820075,BdGeral.Mdb:Geral,colunas_nomeadas
021584,01113719000100,ARGAILHA TERRAPLANAGEM E COMÉRCIO LTDA.,FLORIANOPOLIS,SC,048 32695833,BdGeral.Mdb:Geral,colunas_nomeadas
021585,79480901000188,VILMA IZABEL MACHADO.,PORTO BELO,SC,047 33694072,BdGeral.Mdb:Geral,colunas_nomeadas
021586,05076200000141,TOLEDO DISTRIBUIDORA DE CIMENTO LTDA EPP.,ITANHAEM,SP,013 34225734,BdGeral.Mdb:Geral,colunas_nomeadas
021587,79437695000123,COMERCIAL DE TINTAS CAMPO MOURÃO LTDA.,CAMPO MOURAO,PR,044 35234991,BdGeral.Mdb:Geral,colunas_nomeadas
021588,03398108000172,LEILA ALVES M.E.,DIADEMA,SP,011 40665771,BdGeral.Mdb:Geral,colunas_nomeadas
021589,82270893000150,VIVEIRO DE MUDAS PRATINHA.,ATALAIA,PR,044 32541353,BdGeral.Mdb:Geral,colunas_nomeadas
021590,04991216000117,BOVETO E MODESTO LTDA.,APUCARANA,PR,043 34264340,BdGeral.Mdb:Geral,colunas_nomeadas
021591,76487222000142,CESBE S/A ENGENHARIA E EMPREENDIMENTOS.,CURITIBA,PR,041 33304700,BdGeral.Mdb:Geral,colunas_nomeadas
021592,67977439000140,ASSOCIAÇÃO INTERNACIONAL BUDISTA PROGRESSO.,COTIA,SP,011 98237674,BdGeral.Mdb:Geral,colunas_nomeadas
021593,52770096000170,IRMAOS ZANIBONI INDUSTRIA E COMERCIO LTDA,MOJI MIRIM,SP,019 38622707,BdGeral.Mdb:Geral,colunas_nomeadas
021594,03663873000172,FERNANDES VIEIRA ASSESSORIA E PROJETOS LTDA.,PAULO LOPES,SC,048 99812081,BdGeral.Mdb:Geral,colunas_nomeadas
021595,81135055000100,JOSE CARLOS PAES MOREIRA SALES,MOREIRA SALES,PR,044 35321629,BdGeral.Mdb:Geral,colunas_nomeadas
021596,26025395000170,BOILER E MILL LTDA.,VARGINHA,MG,035 32121000,BdGeral.Mdb:Geral,colunas_nomeadas
021597,45528148000131,DEP. E COM. MAT. P/ CONST. IRMÃOS DELALANA LTDA.,ITAPIRA,SP,0019 38630766,BdGeral.Mdb:Geral,colunas_nomeadas
021598,67299099000145,COMERCIO DE MAT. DE CONST. SANTA RITA ESTIVA LTDA,ESTIVA GERBI,SP,0019 38689300,BdGeral.Mdb:Geral,colunas_nomeadas
021599,56484728000190,HELOU COMERCIAL LTDA - EPP,AGUAS DE LINDOIA,SP,019 38241890,BdGeral.Mdb:Geral,colunas_nomeadas
